yearmon,estacion,min,max,prec,ecoreg,ecoregion,geometry
2014-04,MONTES DE OCA,11.93,23.7466666666667,62.4,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2014-05,LAS ROSAS - EEA OLIVEROS,21.2967741935484,9.27741935483871,28.75,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2014-05,LAS ROSAS (EMC),19.2733333333333,4.22666666666667,24.3,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2014-05,MONTES DE OCA,9.31290322580645,19.1806451612903,18.8,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2014-06,LAS ROSAS - EEA OLIVEROS,19.2733333333333,4.22666666666667,24,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2014-06,LAS ROSAS (EMC),18.0833333333333,4.66666666666667,26,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2014-06,MONTES DE OCA,4.98333333333333,17.5466666666667,17.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2014-07,LAS ROSAS - EEA OLIVEROS,19.2548387096774,4.93548387096774,16,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2014-07,LAS ROSAS (EMC),18.4516129032258,5.93548387096774,16,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2014-07,MONTES DE OCA,5.61034482758621,17.9758620689655,21.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2014-08,LAS ROSAS - EEA OLIVEROS,23.6645161290323,5.86129032258065,1,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2014-08,LAS ROSAS (EMC),22.8225806451613,5.79032258064516,0,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2014-08,MONTES DE OCA,5.91333333333333,21.82,1.6,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2014-09,LAS ROSAS - EEA OLIVEROS,23.79,7.98666666666667,37,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2014-09,LAS ROSAS (EMC),23.79,7.98666666666667,38,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2014-09,MONTES DE OCA,8.98333333333333,22.6,49.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2014-10,LAS ROSAS - EEA OLIVEROS,30.5352941176471,14.0941176470588,65.25,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2014-10,LAS ROSAS (EMC),28.258064516129,13.4516129032258,74,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2014-10,MONTES DE OCA,13.7709677419355,27.7064516129032,60,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2014-11,LAS ROSAS - EEA OLIVEROS,30.22,13.71,163,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2014-11,LAS ROSAS (EMC),29.5166666666667,13.7166666666667,178,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2014-11,MONTES DE OCA,13.5448275862069,28.0206896551724,179.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2014-12,LAS ROSAS - EEA OLIVEROS,30.8935483870968,15.9903225806452,155.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2014-12,LAS ROSAS (EMC),30.1935483870968,16.1451612903226,172,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2014-12,MONTES DE OCA,15.8103448275862,29.151724137931,136,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2015-01,LAS ROSAS - EEA OLIVEROS,31.3870967741936,17.7677419354839,201.75,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2015-01,LAS ROSAS (EMC),31.0161290322581,17.8225806451613,214,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2015-01,MONTES DE OCA,17.7464285714286,30.3142857142857,228.8,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2015-02,LAS ROSAS - EEA OLIVEROS,29.8285714285714,16.3035714285714,100.25,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2015-02,LAS ROSAS (EMC),29.3392857142857,16.3214285714286,140,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2015-02,MONTES DE OCA,15.6074074074074,28.9259259259259,171.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2015-03,LAS ROSAS - EEA OLIVEROS,29.5451612903226,15.3516129032258,158,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2015-03,LAS ROSAS (EMC),29.5451612903226,15.3516129032258,158,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2015-03,MONTES DE OCA,17.0571428571429,29.2535714285714,179.6,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2015-04,LAS ROSAS - EEA OLIVEROS,30.1766666666667,13.69,35.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2015-04,LAS ROSAS (EMC),31.2916666666667,14.7083333333333,36.5,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2015-04,MONTES DE OCA,14.6769230769231,28,62,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2015-05,LAS ROSAS - EEA OLIVEROS,24.0935483870968,10.1645161290323,14.25,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2015-05,LAS ROSAS (EMC),19.7857142857143,8.14285714285714,18,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2015-05,MONTES DE OCA,10.8677419354839,21.8322580645161,22,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2015-06,LAS ROSAS - EEA OLIVEROS,21.3133333333333,6.12,168.75,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2015-06,LAS ROSAS (EMC),20.5266666666667,6.32666666666667,180,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2015-06,MONTES DE OCA,6.95333333333333,19.2266666666667,91.6,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2015-07,LAS ROSAS - EEA OLIVEROS,19.5290322580645,4.29354838709677,45.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2015-07,LAS ROSAS (EMC),18.4516129032258,4.96774193548387,50,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2015-07,MONTES DE OCA,8.38181818181818,20.5818181818182,57.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2015-08,LAS ROSAS - EEA OLIVEROS,20.5064516129032,8.76451612903226,111.25,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2015-08,LAS ROSAS (EMC),19.7258064516129,8.95161290322581,123,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2015-08,MONTES DE OCA,9.03870967741936,18.8193548387097,152,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2015-09,LAS ROSAS - EEA OLIVEROS,22.77,7.63,32.25,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2015-09,LAS ROSAS (EMC),21.7666666666667,7.98333333333333,35,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2015-09,MONTES DE OCA,8.45666666666667,21.42,19.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2015-10,LAS ROSAS - EEA OLIVEROS,24.7064516129032,10.3387096774194,75.75,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2015-10,LAS ROSAS (EMC),23.8548387096774,10.9193548387097,75,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2015-10,MONTES DE OCA,10.6387096774194,22.3612903225806,76.4,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2015-11,LAS ROSAS - EEA OLIVEROS,29.0466666666667,14.1333333333333,112.75,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2015-11,LAS ROSAS (EMC),28.35,14.4,125,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2015-11,MONTES DE OCA,14.38,26.8566666666667,129.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2015-12,LAS ROSAS - EEA OLIVEROS,32.358064516129,17.4967741935484,113.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2015-12,LAS ROSAS (EMC),31.5806451612903,17.3548387096774,123.5,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2015-12,MONTES DE OCA,17.6161290322581,30.7838709677419,112.8,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2016-01,LAS ROSAS - EEA OLIVEROS,33.5870967741936,18.4516129032258,81.25,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2016-01,LAS ROSAS (EMC),32.7903225806452,18.2096774193548,87,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2016-01,MONTES DE OCA,18.9741935483871,31.458064516129,182.8,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2016-02,LAS ROSAS - EEA OLIVEROS,32.5344827586207,18.2241379310345,32.75,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2016-02,LAS ROSAS (EMC),31.5,18.4655172413793,292,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2016-02,MONTES DE OCA,19.4448275862069,30.9448275862069,253.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2016-03,LAS ROSAS - EEA OLIVEROS,28.7290322580645,13.8096774193548,17.25,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2016-03,LAS ROSAS (EMC),27.6290322580645,13.741935483871,53,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2016-03,MONTES DE OCA,14.7354838709677,27.4774193548387,57.6,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2016-04,LAS ROSAS - EEA OLIVEROS,22.7966666666667,13.2466666666667,206,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2016-04,LAS ROSAS (EMC),21.4333333333333,12.6166666666667,224.5,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2016-04,MONTES DE OCA,12.8333333333333,20.67,162,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2016-05,LAS ROSAS - EEA OLIVEROS,19.1387096774194,7.50645161290323,3.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2016-05,LAS ROSAS (EMC),18.3064516129032,7.54838709677419,0,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2016-05,MONTES DE OCA,8.1741935483871,17.2935483870968,4.4,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2016-06,LAS ROSAS - EEA OLIVEROS,16.6133333333333,2.96333333333333,50.75,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2016-06,LAS ROSAS (EMC),15.6833333333333,3.68333333333333,50,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2016-06,MONTES DE OCA,4.16333333333333,14.71,64,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2016-07,LAS ROSAS - EEA OLIVEROS,16.0161290322581,4.7741935483871,12,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2016-07,LAS ROSAS (EMC),15.2258064516129,5.09677419354839,12,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2016-07,MONTES DE OCA,5.32903225806452,14.4161290322581,26,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2016-08,LAS ROSAS - EEA OLIVEROS,22.841935483871,4.86129032258065,11.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2016-08,LAS ROSAS (EMC),21.4354838709677,5.5,10,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2016-08,MONTES DE OCA,6.43225806451613,21.1903225806452,14,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2016-09,LAS ROSAS - EEA OLIVEROS,23.5866666666667,6.00333333333333,17.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2016-09,LAS ROSAS (EMC),22.0666666666667,6.35,16,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2016-09,MONTES DE OCA,7.20666666666667,21.7933333333333,13.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2016-10,LAS ROSAS - EEA OLIVEROS,25.0451612903226,11.0032258064516,111,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2016-10,LAS ROSAS (EMC),23.9354838709677,11.2903225806452,117,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2016-10,MONTES DE OCA,11.4129032258065,23.4516129032258,103.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2016-11,LAS ROSAS - EEA OLIVEROS,30.13,12.7733333333333,68.25,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2016-11,LAS ROSAS (EMC),30.13,12.7733333333333,68.4,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2016-11,MONTES DE OCA,13.36,27.91,88.8,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2016-12,LAS ROSAS - EEA OLIVEROS,33.6903225806452,16.0032258064516,193.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2016-12,LAS ROSAS (EMC),32.5483870967742,16.5483870967742,217,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2016-12,MONTES DE OCA,16.65,30.1766666666667,177.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2017-01,LAS ROSAS - EEA OLIVEROS,32.4766666666667,18.19,142.75,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2017-01,LAS ROSAS (EMC),31.758064516129,18.2258064516129,151,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2017-01,MONTES DE OCA,18.858064516129,31.5548387096774,244.8,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2017-02,LAS ROSAS - EEA OLIVEROS,31.5285714285714,17.8928571428571,159.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2017-02,LAS ROSAS (EMC),30.6428571428571,17.8571428571429,177,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2017-02,MONTES DE OCA,18.8964285714286,30.4571428571429,154.4,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2017-03,LAS ROSAS - EEA OLIVEROS,29.2387096774194,14.5322580645161,76.75,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2017-03,LAS ROSAS (EMC),28.0967741935484,14.6451612903226,82,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2017-03,MONTES DE OCA,15.8793103448276,28.4310344827586,60.4,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2017-04,LAS ROSAS - EEA OLIVEROS,25.4666666666667,11.1666666666667,123.25,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2017-04,LAS ROSAS (EMC),24.4166666666667,11.15,128,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2017-04,MONTES DE OCA,12.07,23.3366666666667,190.8,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2017-05,LAS ROSAS - EEA OLIVEROS,21.7903225806452,9.46451612903226,27.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2017-05,LAS ROSAS (EMC),20.8064516129032,9.35483870967742,30,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2017-05,MONTES DE OCA,10.2161290322581,19.8225806451613,42.8,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2017-06,LAS ROSAS - EEA OLIVEROS,20.7866666666667,6.24666666666667,18.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2017-06,LAS ROSAS (EMC),19.6,6.96666666666667,19,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2017-06,MONTES DE OCA,6.81034482758621,18.7103448275862,20.4,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2017-07,LAS ROSAS - EEA OLIVEROS,18.8677419354839,7.33225806451613,9.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2017-07,LAS ROSAS (EMC),18.1129032258065,8.17741935483871,10,Humid Pampas,Pampa,"c(634368.685845652, -3594542.65737433)"
2017-07,MONTES DE OCA,7.23548387096774,17.6451612903226,12.8,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2017-08,LAS ROSAS - EEA OLIVEROS,20.55,8.21666666666667,3,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2017-08,MONTES DE OCA,8.11612903225806,20.0709677419355,48.8,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2017-09,LAS ROSAS - EEA OLIVEROS,22.11,7.78333333333333,115,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2017-09,MONTES DE OCA,8.73333333333333,20.78,105.2,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2017-10,LAS ROSAS - EEA OLIVEROS,25.6903225806452,9.65806451612903,33,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2017-10,MONTES DE OCA,10.9354838709677,24.6903225806452,52.8,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2017-11,LAS ROSAS - EEA OLIVEROS,31.44,12.3666666666667,64.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2017-11,MONTES DE OCA,13.52,29.38,70.8,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2017-12,LAS ROSAS - EEA OLIVEROS,33.2516129032258,16.3387096774194,100.5,Humid Pampas,Pampa,"c(634353.821708151, -3595651.31434557)"
2017-12,MONTES DE OCA,17.1322580645161,31.5548387096774,114,Humid Pampas,Pampa,"c(615642.512288631, -3604065.99785854)"
2009-01,BIGAND,14.6774193548387,27.9225806451613,89.2,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2009-01,GODEKEN,16.5064516129032,31.1774193548387,54.8,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2009-02,BIGAND,14.0964285714286,26.3892857142857,287.6,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2009-02,GODEKEN,15.7785714285714,29.4428571428571,241.2,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2009-03,BIGAND,13.841935483871,25.9548387096774,83.2,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2009-03,GODEKEN,15.9290322580645,30.141935483871,86.8,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2009-04,BIGAND,10.2433333333333,24.1066666666667,88.6,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2009-04,GODEKEN,12.1266666666667,28.05,32,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2009-05,BIGAND,7.05483870967742,18.9677419354839,31.6,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2009-05,GODEKEN,8.8258064516129,22.1032258064516,30.4,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2009-06,BIGAND,1.25,14.31,1.2,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2009-06,GODEKEN,2.65666666666667,17.88,2,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2009-07,BIGAND,0.254838709677419,13.4709677419355,60,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2009-07,GODEKEN,1.28064516129032,16.1387096774194,29.2,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2009-08,BIGAND,4.75161290322581,19.4290322580645,0.4,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2009-08,GODEKEN,6.20322580645161,22.5903225806452,2.8,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2009-09,BIGAND,4.18333333333333,15.5933333333333,134,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2009-09,GODEKEN,5.92,19.1466666666667,104,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2009-10,BIGAND,7.69032258064516,22.2645161290323,56.4,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2009-10,GODEKEN,9.8,26.7451612903226,43.2,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2009-11,BIGAND,13.17,24.6966666666667,274.2,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2009-11,GODEKEN,15.2233333333333,27.59,148.4,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2009-12,BIGAND,13.1064516129032,24.4096774193548,273,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2009-12,GODEKEN,16.4161290322581,28.7161290322581,202,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2010-01,BIGAND,15.6935483870968,27.8451612903226,262,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2010-01,GODEKEN,18.2806451612903,32.0838709677419,199.6,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2010-02,BIGAND,16.34,25.47,48.8,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2010-02,GODEKEN,18.8071428571429,29.5142857142857,94,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2010-03,BIGAND,13.13,25.98,34,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2010-03,GODEKEN,16.4645161290323,31.2903225806452,83.6,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2010-04,BIGAND,8.55,22.3033333333333,90.4,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2010-04,GODEKEN,9.94333333333333,23.7566666666667,54,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2010-05,BIGAND,5.14193548387097,16.3,93.6,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2010-05,GODEKEN,7.86451612903226,20.1451612903226,48.4,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2010-06,BIGAND,2.04347826086957,12.4260869565217,8.8,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2010-06,GODEKEN,4.21,17.1966666666667,11.6,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2010-07,BIGAND,-0.332258064516129,11.5193548387097,17.6,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2010-07,GODEKEN,2.5741935483871,16.3870967741935,4,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2010-08,BIGAND,0.438709677419355,13.1870967741936,6.8,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2010-08,GODEKEN,3.06451612903226,17.9677419354839,4,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2010-09,BIGAND,4.92666666666667,16.6066666666667,115.2,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2010-09,GODEKEN,7.87,21.18,71.2,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2010-10,BIGAND,6.11935483870968,19.0193548387097,96,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2010-10,GODEKEN,9.3,23.6806451612903,98,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2010-11,BIGAND,9.97333333333333,24.8966666666667,48,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2010-11,GODEKEN,13.1966666666667,29.42,69.2,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2010-12,BIGAND,13.4870967741936,27.6548387096774,124.4,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2010-12,GODEKEN,16.7064516129032,32.7354838709677,103.2,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2011-01,BIGAND,13.9129032258065,27.8225806451613,90.8,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2011-01,GODEKEN,17.8032258064516,33.441935483871,51.2,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
2011-02,BIGAND,13.1892857142857,24.5071428571429,201.6,Humid Pampas,Pampa,"c(668791.2938796, -3694455.36522177)"
2011-02,GODEKEN,16.8428571428571,29.9571428571429,93.6,Humid Pampas,Pampa,"c(607412.176026097, -3696495.1975804)"
